sales,discount,age,gender,cust_state,tenure,profit,month
6413.55,25,37,W,SP,24,295.68,11
1687.52,0,28,W,RJ,11,84.38,4
1916.03,0,48,M,CE,21,95.8,0
2036.65,25,32,W,AM,16,76.83,5
2476.16,0,31,M,SP,22,123.81,15
2470.02,25,28,W,PR,25,98.5,11
2272.47,0,48,W,MG,16,113.62,4
2039.02,0,33,O,CE,25,101.95,7
905.43,0,38,M,TO,23,45.27,13
2183.07,0,31,M,SP,18,109.15,5
1537.91,0,41,M,SC,20,76.9,18
1440.92,0,39,O,RJ,16,72.05,3
2134.58,0,21,M,PR,24,106.73,14
2661.65,25,21,nan,PE,16,108.08,12
1388.03,0,28,nan,PA,21,69.4,17
1903.09,0,27,W,SP,18,95.15,1
1614.09,0,31,M,RN,16,80.7,5
2877.93,0,26,W,PB,19,143.9,4
2205.17,0,31,M,ES,15,110.26,7
1505.95,25,24,W,RO,20,50.3,7
889.94,0,41,M,RS,16,44.5,3
2625.89,0,41,M,SP,24,131.29,14
2229.12,0,33,M,SP,23,111.46,12
2457.54,25,24,W,MG,22,97.88,9
1729.5,0,26,M,PA,14,86.48,18
1659.52,25,28,W,AM,15,57.98,5
1896.84,0,26,nan,PE,21,94.84,4
1438.37,0,29,M,BA,18,71.92,2
2163.74,0,29,M,MG,17,108.19,9
1899.97,0,18,M,AM,27,95.0,18
3225.74,0,27,M,PR,19,161.29,18
2498.8,0,34,M,GO,10,124.94,3
2423.87,25,35,W,SP,15,96.19,9
2622.06,25,31,W,PR,14,106.1,9
1225.09,0,23,O,BA,18,61.25,1
2062.45,25,28,W,MA,22,78.12,8
1342.7,25,30,W,AC,22,42.14,13
1716.44,0,27,M,PA,16,85.82,19
1968.83,0,26,M,BA,11,98.44,9
2291.17,0,42,M,SP,19,114.56,2
1737.41,0,40,M,PA,31,86.87,18
2102.56,0,23,M,PE,20,105.13,5
2744.33,25,28,W,PR,18,112.22,12
1571.17,0,32,W,PR,21,78.56,2
2414.27,0,30,M,GO,21,120.71,18
2588.07,0,24,M,CE,22,129.4,14
763.28,25,21,W,AL,25,13.16,9
2503.85,25,28,W,SP,22,100.19,12
2047.15,25,23,W,BA,24,77.36,12
3268.36,25,38,W,PR,22,138.42,13
2192.83,0,30,M,SP,22,109.64,13
3160.31,25,19,W,SP,16,133.02,14
3222.79,25,24,W,RS,22,136.14,19
1421.12,0,29,M,RS,19,71.06,7
2876.75,25,29,W,PR,19,118.84,19
3937.75,25,34,W,PR,20,171.89,18
709.27,0,26,W,RS,19,35.46,3
2729.54,0,36,M,CE,14,136.48,15
2082.21,0,25,W,SP,17,104.11,1
1880.53,0,28,M,SP,15,94.03,2
1607.35,0,31,W,MG,19,80.37,3
2311.27,0,39,nan,SP,25,115.56,4
1419.73,0,38,M,AM,22,70.99,2
1973.22,0,39,M,ES,14,98.66,13
2382.43,25,22,W,GO,17,94.12,10
1488.09,25,33,W,AL,21,49.4,11
1886.68,25,38,nan,MA,13,69.33,6
2620.91,25,22,W,PR,19,106.05,14
918.24,0,27,M,RS,23,45.91,5
3107.17,25,34,W,PR,18,130.36,19
1718.19,0,19,M,RJ,18,85.91,15
1869.46,0,28,M,SP,27,93.47,6
2574.44,25,27,W,BA,20,103.72,17
1366.66,0,28,W,PR,22,68.33,1
2807.68,25,29,W,GO,24,115.38,19
1809.22,0,35,W,CE,21,90.46,1
1075.89,0,21,O,RJ,28,53.79,1
2059.85,0,33,M,GO,16,102.99,18
2883.68,25,34,W,SP,25,119.18,13
688.29,0,26,M,PA,19,34.41,5
2331.09,0,25,O,SP,20,116.55,9
2682.63,25,34,W,GO,23,109.13,15
2259.7,25,30,W,PE,14,87.98,6
3187.21,25,29,nan,RN,23,134.36,16
1279.88,0,33,W,BA,22,63.99,1
2004.15,0,35,M,RS,24,100.21,6
2194.91,25,18,W,CE,18,84.75,7
1601.62,0,33,W,CE,19,80.08,2
2554.03,25,25,M,MG,16,102.7,16
556.91,0,34,M,PA,28,27.85,3
820.73,0,31,O,AL,19,41.04,1
2876.86,25,35,W,GO,18,118.84,15
1290.36,25,27,W,AL,22,39.52,12
3315.05,25,31,W,SP,23,140.75,16
2010.63,0,33,W,PE,23,100.53,3
1974.8,0,28,M,SP,12,98.74,1
2105.02,0,29,W,SP,22,105.25,0
1980.75,0,26,W,SP,20,99.04,3
2605.78,25,33,W,CE,18,105.29,10
1554.35,0,28,W,MG,19,77.72,4
3024.52,25,42,nan,PE,13,126.23,13
1721.0,25,33,W,AL,15,61.05,19
2000.01,25,30,W,BA,17,75.0,6
990.13,0,28,M,MT,18,49.51,6
2776.69,25,30,nan,PE,26,113.83,16
2418.53,25,25,W,SP,14,95.93,9
2457.15,25,27,W,SP,19,97.86,12
2170.0,0,26,M,RS,20,108.5,13
1801.26,0,33,M,RJ,25,90.06,12
1327.29,25,31,W,PI,21,41.36,12
2840.37,25,31,W,SP,20,117.02,11
2775.64,25,34,W,SP,18,113.78,12
907.8,0,31,M,PI,14,45.39,8
1886.68,0,36,M,AM,19,94.33,14
1875.79,25,33,W,AL,25,68.79,18
3578.24,25,36,W,SP,21,153.91,15
2129.87,0,28,M,RO,19,106.49,17
499.51,0,33,W,RS,22,24.98,0
1015.91,0,30,M,PI,23,50.8,9
2319.85,25,29,W,PE,8,90.99,8
2482.97,0,32,nan,SP,20,124.15,10
1463.79,0,33,M,PR,15,73.19,0
1440.09,0,26,M,BA,21,72.0,8
2371.35,0,32,nan,PE,14,118.57,10
2623.64,0,30,M,RJ,16,131.18,19
2092.0,0,36,M,SP,22,104.6,7
2191.65,0,39,M,CE,25,109.58,7
2185.07,0,40,M,MG,25,109.25,10
2838.47,0,39,O,CE,13,141.92,16
3248.28,25,33,W,SP,16,137.41,11
510.12,0,23,M,PA,11,25.51,10
2002.46,0,27,O,PR,17,100.12,6
2418.43,0,27,M,RJ,20,120.92,17
2540.29,25,31,W,SP,17,102.01,6
2484.91,25,32,O,MG,16,99.25,14
1107.49,0,36,nan,MT,18,55.37,9
2123.93,25,25,W,PR,16,81.2,6
519.4,0,35,W,RS,17,25.97,1
3116.16,25,28,nan,CE,24,130.81,17
2240.45,0,24,M,SP,20,112.02,7
2549.95,25,33,W,SP,26,102.5,11
3189.59,25,33,W,SP,24,134.48,9
726.38,0,30,W,RS,16,36.32,3
1826.05,0,30,O,CE,20,91.3,4
2669.63,50,20,W,MG,14,83.48,14
2900.31,0,40,M,PR,7,145.02,19
1770.12,0,28,nan,MG,19,88.51,2
472.56,0,25,nan,MS,31,23.63,1
970.05,0,27,M,MT,13,48.5,5
2619.88,0,42,M,BA,24,130.99,12
1449.81,25,28,W,SC,20,47.49,9
2263.7,25,44,W,MA,20,88.18,6
2695.22,0,38,nan,RS,20,134.76,19
2962.89,25,43,W,MA,20,123.14,17
2441.6,25,29,W,GO,21,97.08,13
1859.09,25,31,W,SC,21,67.95,12
1495.79,0,26,M,AM,20,74.79,6
632.48,0,33,O,PA,22,31.62,7
2383.86,25,33,W,RJ,25,94.19,13
1900.18,25,30,W,MA,20,70.01,7
2883.9,25,33,M,MG,22,119.2,18
3068.87,25,36,M,MG,20,128.44,11
2461.15,0,35,M,GO,22,123.06,7
1989.24,0,36,M,MA,17,99.46,11
1124.13,0,39,M,PA,14,56.21,3
2446.11,0,34,M,BA,30,122.31,19
2717.5,25,39,W,RJ,18,110.88,15
1381.95,0,29,M,RJ,16,69.1,8
2997.09,25,33,W,MA,17,124.85,18
1255.45,0,25,W,ES,20,62.77,0
2276.01,0,32,M,GO,18,113.8,2
2976.21,25,36,W,SP,27,123.81,13
890.71,0,32,M,AL,27,44.54,17
2509.29,0,25,M,PE,26,125.46,18
3042.36,0,29,M,PR,18,152.12,17
2939.17,25,41,W,AM,21,121.96,7
2063.12,0,27,M,MG,22,103.16,8
836.06,25,28,nan,AL,19,16.8,9
1733.14,0,29,M,BA,22,86.66,4
2369.76,25,31,W,MG,23,93.49,9
2154.51,0,36,M,MG,24,107.73,6
1149.43,0,22,O,PR,17,57.47,1
1830.54,0,37,W,MG,25,91.53,2
2047.7,25,45,W,PA,19,77.39,18
1396.76,0,38,M,BA,16,69.84,2
1312.18,0,32,W,BA,21,65.61,4
1474.76,0,40,M,RJ,23,73.74,8
1870.57,0,34,W,SP,17,93.53,2
2759.55,25,29,W,PR,22,112.98,10
2029.56,0,32,O,MG,16,101.48,6
2314.7,0,37,M,SP,17,115.74,12
967.42,25,29,W,TO,18,23.37,12
1930.92,0,29,M,PE,23,96.55,6
2629.99,0,32,M,MG,28,131.5,9
2334.7,25,28,W,BA,11,91.74,16
1790.36,25,29,W,PB,23,64.52,5
2014.49,0,51,M,PR,17,100.72,6
2769.87,0,29,W,SP,17,138.49,2
2122.15,0,32,O,SP,23,106.11,2
2607.09,0,23,M,CE,21,130.35,12
2080.49,25,33,W,RS,18,79.02,10
3820.06,25,34,W,CE,20,166.0,18
2855.15,25,26,nan,SP,27,117.76,8
2276.46,0,50,W,PE,21,113.82,2
2635.75,25,27,W,PE,12,106.79,9
968.36,0,41,O,DF,20,48.42,3
1342.43,25,27,W,SC,25,42.12,9
2793.67,25,25,W,SP,18,114.68,17
390.56,0,30,M,PA,14,19.53,3
2147.92,0,24,O,MG,20,107.4,4
2556.08,0,33,M,PR,20,127.8,15
2433.47,25,32,W,BA,20,96.67,16
2035.7,25,24,W,PB,25,76.79,17
2087.54,0,29,nan,GO,28,104.38,19
2801.94,50,27,W,MG,20,90.1,17
1703.34,0,24,M,PR,16,85.17,1
2408.77,25,30,W,RJ,30,95.44,18
2159.28,25,43,W,RS,14,82.96,5
1806.23,0,36,M,MG,21,90.31,4
1910.67,0,26,O,RS,27,95.53,13
2605.18,25,26,W,SP,15,105.26,8
1931.4,0,45,O,AM,18,96.57,6
2901.91,25,36,W,CE,17,120.1,13
2191.82,0,32,M,ES,20,109.59,8
1089.95,0,38,W,MT,19,54.5,3
1740.52,0,34,nan,BA,17,87.03,3
2025.49,0,24,M,RJ,20,101.27,15
2410.04,0,33,M,RJ,18,120.5,19
2084.67,0,31,O,BA,30,104.23,13
2979.02,0,50,W,PE,18,148.95,0
2459.69,0,23,M,SP,20,122.98,8
2587.28,25,29,W,SP,15,104.36,10
1238.66,0,34,W,RJ,31,61.93,1
1284.17,0,29,M,AL,16,64.21,1
1520.82,0,36,M,RS,18,76.04,9
1886.46,0,25,M,MG,19,94.32,7
2644.97,25,38,W,SP,19,107.25,7
1734.37,25,26,W,RS,17,61.72,7
2222.35,0,36,M,RS,19,111.12,13
2901.4,0,34,M,SP,17,145.07,17
1919.64,0,23,nan,SP,21,95.98,6
847.57,0,41,M,AL,21,42.38,11
2090.1,0,29,M,SP,19,104.5,2
2905.21,25,27,O,MG,26,120.26,19
683.42,0,22,nan,RS,23,34.17,4
2757.15,0,37,M,PE,17,137.86,17
759.04,0,41,M,DF,24,37.95,3
2096.43,0,35,M,SP,18,104.82,1
1604.92,0,26,M,RO,29,80.25,13
1582.57,0,25,M,RO,24,79.13,10
2695.55,25,39,M,MG,13,109.78,18
2161.7,25,33,W,RN,20,83.08,9
2502.76,25,41,W,MG,20,100.14,8
1725.69,0,32,M,PR,19,86.28,3
1410.47,0,44,W,RJ,15,70.52,0
1839.77,0,32,W,SP,19,91.99,0
2083.29,25,27,nan,ES,22,79.16,16
1623.71,25,24,W,AP,22,56.19,6
2526.74,25,30,W,SP,20,101.34,11
2555.34,0,42,M,PE,27,127.77,17
657.29,0,25,W,TO,13,32.86,0
2375.59,25,38,nan,GO,16,93.78,14
2603.23,25,26,W,SP,16,105.16,12
1591.65,0,33,W,PB,18,79.58,1
1913.71,0,36,M,ES,25,95.69,0
1308.8,25,25,W,PI,22,40.44,10
2845.57,50,27,W,MG,22,92.28,16
1950.05,0,30,M,MG,14,97.5,8
1501.46,0,24,W,MA,16,75.07,1
815.17,0,29,nan,MS,20,40.76,7
729.65,0,28,W,PI,24,36.48,0
1540.78,0,36,M,RJ,24,77.04,8
3172.87,25,30,W,SP,15,133.64,18
1848.69,0,26,M,PE,22,92.43,4
2684.02,0,24,M,SP,21,134.2,18
740.01,0,30,M,SC,19,37.0,1
2450.89,0,38,O,GO,14,122.54,17
2139.53,0,40,W,GO,29,106.98,1
2587.99,0,31,M,SP,23,129.4,17
2999.37,25,40,W,CE,23,124.97,10
1724.74,25,30,W,PB,21,61.24,6
2596.9,0,29,M,DF,29,129.84,17
2545.28,25,29,W,RS,23,102.26,8
422.04,0,22,W,MS,17,21.1,1
1493.32,0,47,O,MT,15,74.67,19
1720.26,0,26,nan,PR,18,86.01,10
829.12,0,18,M,AL,19,41.46,18
1034.23,0,31,W,AL,31,51.71,4
2341.09,0,37,M,PE,27,117.05,10
1551.59,0,25,nan,BA,25,77.58,7
784.27,0,35,W,SC,26,39.21,4
1508.93,0,34,O,PA,15,75.45,18
1911.22,0,33,nan,MA,23,95.56,10
1901.15,0,32,W,GO,22,95.06,0
1859.28,0,39,M,CE,19,92.96,2
2439.09,0,36,M,SP,22,121.95,14
2239.15,0,35,nan,RJ,18,111.96,15
2393.24,0,20,M,DF,16,119.66,16
2652.45,25,31,W,PR,17,107.62,15
2647.46,25,28,W,CE,9,107.37,12
2890.86,0,40,nan,RS,23,144.54,19
2020.86,0,37,M,ES,23,101.04,10
1963.47,0,29,O,PR,21,98.17,5
2742.72,25,29,W,SP,17,112.14,17
1878.16,0,27,M,SP,13,93.91,6
2445.34,0,45,nan,BA,22,122.27,19
2111.57,0,36,O,SP,14,105.58,8
1620.69,0,32,O,BA,20,81.03,8
1917.59,0,28,M,PB,15,95.88,14
1517.37,25,26,W,RS,11,50.87,6
2830.75,25,25,W,SP,27,116.54,12
2316.77,25,29,W,SP,15,90.84,8
2248.86,0,30,M,MG,17,112.44,5
2133.3,0,29,M,PE,21,106.67,9
2581.98,25,35,W,SP,14,104.1,13
2498.83,0,38,O,RJ,24,124.94,17
1491.5,0,38,O,MA,22,74.58,6
1476.85,0,27,M,MA,23,73.84,1
381.75,0,37,W,DF,15,19.09,0
2549.14,25,25,M,MG,21,102.46,17
1716.19,0,32,M,RJ,23,85.81,11
2151.82,0,35,M,SP,18,107.59,1
1295.29,25,30,W,SC,17,39.76,9
2583.74,25,21,nan,RS,23,104.19,17
2316.55,0,36,W,SP,10,115.83,4
1559.44,0,32,M,BA,17,77.97,6
1928.98,0,35,M,MA,24,96.45,9
3401.21,50,30,W,MG,21,120.06,19
2037.47,0,26,M,RS,17,101.87,13
2716.67,0,36,nan,PR,12,135.83,16
2293.28,25,27,W,RJ,11,89.66,14
2862.23,25,41,M,MG,19,118.11,12
2523.95,0,38,M,CE,22,126.2,7
1626.61,25,33,W,SC,18,56.33,18
2094.92,25,22,W,PR,22,79.75,8
2049.42,0,32,O,SP,22,102.47,0
2538.85,25,35,nan,BA,20,101.94,18
2592.8,0,37,nan,SP,24,129.64,16
2989.44,25,43,M,MG,21,124.47,15
2599.12,0,36,M,SP,26,129.96,11
2024.78,0,19,M,SP,18,101.24,9
2014.0,0,30,M,MA,28,100.7,14
2100.34,0,42,M,AM,21,105.02,14
2157.41,25,33,W,RJ,17,82.87,12
2627.47,25,32,W,PR,21,106.37,15
2424.84,25,30,W,RS,22,96.24,14
1146.21,0,30,M,AP,18,57.31,2
1894.51,0,35,M,RS,24,94.73,11
981.16,0,33,M,MT,15,49.06,10
3040.07,25,33,W,GO,15,127.0,12
2041.05,0,32,M,MG,19,102.05,7
2399.38,25,30,W,BA,21,94.97,19
2398.15,25,30,W,ES,9,94.91,10
977.31,0,41,O,MS,29,48.87,8
2215.64,25,28,W,ES,24,85.78,9
702.47,0,39,M,MS,21,35.12,0
1541.73,0,44,M,RS,14,77.09,6
2263.19,0,36,O,SP,17,113.16,4
3765.32,25,30,W,SP,20,163.27,15
2161.59,0,19,O,RS,20,108.08,17
2322.66,25,18,W,SP,16,91.13,12
2977.94,50,29,W,MG,27,98.9,16
955.59,0,34,M,MS,21,47.78,2
2686.76,25,29,W,SP,22,109.34,16
2038.45,0,23,M,SP,18,101.92,13
2270.94,0,36,M,SP,16,113.55,8
2113.33,25,28,W,RN,17,80.67,5
1344.2,0,30,W,MG,15,67.21,1
1463.87,25,32,W,SE,18,48.19,18
2471.49,0,19,M,SP,17,123.57,17
1690.58,0,29,O,AM,22,84.53,8
2868.35,25,33,W,PR,26,118.42,14
2494.45,0,31,M,SP,16,124.72,17
2011.49,0,26,M,RJ,17,100.57,13
2491.12,25,29,M,MG,17,99.56,17
2517.07,25,25,nan,PR,19,100.85,11
1981.38,0,33,nan,RS,20,99.07,11
2524.03,25,31,W,SP,18,101.2,10
2253.75,0,36,M,GO,20,112.69,13
3178.49,25,27,W,SP,24,133.92,14
2586.55,0,32,nan,PE,17,129.33,11
1588.73,0,23,nan,BA,25,79.44,4
2092.42,0,34,nan,SP,17,104.62,1
2155.5,0,25,O,SP,19,107.78,4
2899.4,25,35,W,PR,18,119.97,19
2675.31,25,27,W,SP,25,108.77,14
1849.93,0,39,M,RJ,19,92.5,11
1503.01,0,27,M,RJ,24,75.15,10
599.79,0,24,M,SE,24,29.99,6
1406.63,0,25,M,MG,23,70.33,2
1326.41,25,35,nan,MT,24,41.32,10
2115.84,0,28,nan,ES,22,105.79,11
1169.7,0,22,W,RJ,22,58.49,3
2051.55,0,34,O,SP,22,102.58,3
2191.42,0,31,M,MA,19,109.57,17
1501.02,0,44,W,RJ,29,75.05,1
897.52,0,37,M,RS,32,44.88,2
2256.64,0,32,M,SP,25,112.83,12
2537.49,25,40,W,MA,10,101.87,15
1474.38,0,45,W,RJ,19,73.72,3
1373.57,0,48,W,AM,12,68.68,1
1919.19,25,30,W,BA,27,70.96,6
1127.17,0,33,M,RJ,20,56.36,5
1916.9,0,37,W,PE,13,95.85,4
1688.77,0,39,M,PA,23,84.44,17
752.72,0,33,M,SC,29,37.64,1
1978.4,0,28,M,RJ,22,98.92,15
3146.02,50,31,W,MG,15,107.3,17
2514.61,0,33,M,SP,14,125.73,16
1364.81,0,30,M,CE,23,68.24,0
1172.68,0,36,M,DF,15,58.63,6
1987.18,25,32,W,PB,14,74.36,14
2258.79,0,36,M,SP,18,112.94,11
1760.66,0,29,M,ES,15,88.03,14
1894.87,0,25,W,SP,10,94.74,3
3370.98,0,43,M,PR,14,168.55,19
3632.76,25,29,W,SP,13,156.64,7
2886.63,0,33,M,SP,18,144.33,18
1208.21,0,33,M,RJ,21,60.41,7
1721.29,0,37,O,BA,20,86.06,9
2006.86,0,34,M,RS,26,100.34,8
2395.79,25,28,W,SP,16,94.79,11
1899.79,0,38,W,MG,23,94.99,3
2836.59,25,31,W,RJ,23,116.83,15
2585.79,0,27,M,RS,22,129.29,19
1950.59,0,23,W,SP,33,97.53,2
2945.92,50,33,nan,MG,19,97.3,11
3096.17,25,32,W,CE,29,129.81,16
2864.19,25,43,W,SP,22,118.21,12
2664.92,25,29,W,SP,19,108.25,16
869.39,0,30,M,SE,31,43.47,6
2804.48,25,37,W,SP,23,115.22,8
1538.38,0,30,nan,MA,18,76.92,6
2142.69,0,25,M,SP,23,107.13,4
2717.71,0,27,M,SP,20,135.89,16
2557.81,0,30,nan,SP,16,127.89,9
1960.87,0,36,M,RS,20,98.04,10
3538.06,0,46,M,SP,16,176.9,19
2736.54,0,35,nan,GO,23,136.83,4
2772.33,0,26,M,GO,23,138.62,13
1006.37,0,25,O,MT,20,50.32,6
833.97,0,21,O,RJ,19,41.7,4
2145.39,25,19,W,BA,22,82.27,17
1987.19,0,34,M,RO,21,99.36,18
1433.07,25,39,nan,SE,15,46.65,14
3595.52,0,30,M,RS,18,179.78,19
2176.56,0,35,M,SP,17,108.83,4
1634.83,0,29,W,MA,18,81.74,1
2391.16,0,31,M,SP,21,119.56,9
2107.11,0,31,O,SP,13,105.36,3
2031.95,0,29,M,SP,18,101.6,1
2589.75,0,29,M,SP,26,129.49,11
1928.11,25,30,W,RO,20,71.41,9
2008.41,0,36,W,SP,22,100.42,1
2707.03,25,30,O,MG,18,110.35,18
1579.87,0,20,M,MG,17,78.99,5
1935.2,0,33,O,SP,17,96.76,2
3222.77,50,36,W,MG,21,111.14,13
1571.84,0,28,W,MG,21,78.59,3
2272.85,0,27,nan,SP,27,113.64,12
1335.09,0,32,M,TO,20,66.75,13
1504.87,25,39,W,AC,19,50.24,15
2368.2,0,34,M,PE,18,118.41,12
1937.92,0,33,M,MG,18,96.9,3
1968.65,0,25,M,RJ,18,98.43,14
2352.63,25,34,W,MG,24,92.63,6
2510.04,0,35,M,CE,23,125.5,14
2454.96,0,27,M,CE,19,122.75,11
2773.92,25,28,W,SP,21,113.7,16
1845.77,0,32,O,BA,16,92.29,14
2006.59,0,36,M,MA,25,100.33,8
102.77,0,34,O,DF,16,5.14,0
2957.46,25,20,W,CE,20,122.87,16
2848.29,25,31,W,SP,15,117.41,16
2632.04,25,31,W,SP,18,106.6,11
2937.22,25,27,M,MG,20,121.86,17
1231.27,0,32,M,RS,19,61.56,3
817.02,0,23,W,RS,22,40.85,1
902.52,0,28,W,RJ,16,45.13,3
2774.69,25,34,M,MG,22,113.73,19
1525.88,0,30,O,MG,26,76.29,3
1466.48,25,28,W,MT,20,48.32,12
1974.81,0,30,W,SP,18,98.74,0
1972.62,0,18,nan,SP,28,98.63,4
1726.99,25,26,W,MA,25,61.35,11
1638.75,0,28,M,CE,18,81.94,0
2293.57,0,28,M,SP,14,114.68,14
2315.55,25,30,W,MA,18,90.78,14
660.71,0,35,nan,SC,11,33.04,0
2964.31,25,45,W,ES,20,123.22,10
1594.14,0,35,nan,PR,20,79.71,0
1556.94,0,39,nan,PR,26,77.85,1
986.23,0,24,M,MT,25,49.31,6
2189.63,0,42,M,BA,15,109.48,15
1873.09,0,42,M,ES,19,93.65,19
703.44,0,32,O,RS,17,35.17,1
1907.98,0,24,O,SP,23,95.4,2
2472.74,25,29,W,CE,24,98.64,9
688.89,0,29,W,SC,17,34.44,2
2632.94,25,34,W,MG,24,106.65,9
2598.11,25,33,W,PE,20,104.91,9
2477.12,0,29,M,GO,20,123.86,3
1721.86,0,23,O,PR,14,86.09,7
1137.14,25,30,W,PA,22,31.86,11
2753.46,25,30,nan,SP,22,112.67,14
3273.56,0,37,M,SP,23,163.68,19
2978.66,50,27,nan,MG,23,98.93,17
1745.51,0,21,O,ES,21,87.28,1
2128.74,0,36,M,MA,26,106.44,15
2280.06,0,31,M,MA,27,114.0,16
2885.02,25,35,W,PR,23,119.25,17
2335.16,0,20,O,SP,19,116.76,15
1015.43,0,23,M,PA,17,50.77,3
2852.17,25,51,W,ES,20,117.61,16
2579.3,25,26,W,MA,20,103.96,8
1467.06,0,35,M,RN,20,73.35,3
1982.79,0,35,M,BA,13,99.14,14
2774.17,25,32,nan,SP,23,113.71,6
828.7,0,36,W,DF,34,41.44,4
2789.12,25,38,W,SP,20,114.46,12
2516.71,0,29,M,SP,20,125.84,5
1335.19,0,25,M,DF,29,66.76,7
3036.41,25,52,W,RJ,17,126.82,16
1948.84,25,35,W,MA,11,72.44,7
2489.77,0,31,M,SP,17,124.49,13
2791.51,0,37,W,GO,16,139.58,0
2696.34,25,32,W,BA,16,109.82,16
2758.16,25,27,W,SP,18,112.91,11
586.63,0,33,M,RS,17,29.33,2
574.26,0,33,nan,PA,19,28.71,3
1118.84,0,28,M,BA,25,55.94,0
2097.16,0,41,M,MG,17,104.86,6
2153.3,25,36,W,ES,21,82.67,5
1379.99,0,37,nan,RJ,21,69.0,7
421.74,0,24,W,SC,17,21.09,4
2402.32,0,31,M,SP,22,120.12,7
2917.57,0,43,M,RS,21,145.88,17
2498.48,0,35,M,SP,36,124.92,15
2199.93,25,29,W,RJ,16,85.0,12
2289.01,0,23,M,SP,22,114.45,15
2551.69,25,38,W,PE,16,102.58,6
2730.34,25,32,M,MG,20,111.52,19
1825.71,25,33,W,PA,17,66.29,15
2781.31,25,25,nan,GO,24,114.07,19
832.09,0,31,O,RS,15,41.6,4
2109.22,0,37,O,PR,22,105.46,9
1600.44,25,30,W,RJ,19,55.02,8
1657.0,0,31,W,PR,18,82.85,4
2978.98,0,36,nan,SP,20,148.95,18
2003.49,0,36,O,SP,14,100.17,1
1864.83,0,21,M,PE,22,93.24,1
2356.85,25,33,M,MG,27,92.84,11
2552.28,25,32,W,PR,17,102.61,12
1283.15,0,32,M,PA,29,64.16,12
1694.33,25,33,W,MA,23,59.72,6
2821.28,25,37,W,PE,23,116.06,12
2796.31,25,36,W,RN,22,114.82,13
2898.32,25,27,W,RS,17,119.92,16
3174.85,25,36,O,MG,19,133.74,16
1724.28,25,35,W,RJ,21,61.21,5
1409.82,0,37,W,MT,25,70.49,2
2219.64,25,24,W,BA,16,85.98,13
2477.99,25,24,W,SP,24,98.9,9
1844.7,0,29,M,PR,18,92.24,7
1929.79,0,23,O,SP,27,96.49,3
3358.89,25,25,W,SP,19,142.94,19
2002.05,0,19,M,SP,21,100.1,14
1699.47,0,37,M,AM,15,84.97,5
2278.55,0,23,M,PE,20,113.93,18
1263.16,0,32,M,SC,18,63.16,15
2121.26,0,20,M,SP,28,106.06,7
878.93,25,35,W,AL,24,18.95,12
1301.88,0,36,M,RJ,17,65.09,7
2731.03,0,35,M,SP,20,136.55,4
3359.1,50,46,W,MG,23,117.96,16
2283.61,0,29,M,SP,24,114.18,13
2453.54,0,30,M,PE,19,122.68,13
2501.39,0,24,M,SP,13,125.07,15
1727.98,0,28,M,BA,19,86.4,6
2237.8,25,45,nan,RJ,18,86.89,10
1148.19,0,31,O,AL,18,57.41,19
1906.16,0,30,O,SP,20,95.31,0
1133.98,0,23,M,DF,18,56.7,7
2137.19,0,34,M,SP,22,106.86,6
1065.89,0,19,M,AM,17,53.29,2
1859.42,0,30,M,SP,26,92.97,2
2522.54,25,34,W,MG,26,101.13,9
3270.09,50,37,W,MG,14,113.5,11
2409.81,25,37,W,RJ,24,95.49,10
1930.02,0,34,M,SP,25,96.5,4
996.66,0,26,M,MT,22,49.83,8
2095.1,25,28,W,RJ,15,79.76,13
1173.0,0,30,O,SC,16,58.65,8
2287.65,0,42,nan,RN,24,114.38,7
2642.78,25,34,M,MG,32,107.14,19
1961.67,0,31,M,BA,21,98.08,12
2158.47,0,33,W,SP,14,107.92,4
2859.7,25,38,nan,SP,29,117.98,12
2190.57,0,32,M,RS,18,109.53,12
2019.93,0,23,W,PE,15,101.0,1
1925.13,0,24,M,ES,18,96.26,11
1874.31,0,30,M,RJ,17,93.72,13
1290.31,0,24,M,ES,14,64.52,1
2079.63,0,22,O,ES,25,103.98,11
1663.34,0,25,nan,BA,20,83.17,7
1629.2,25,52,W,PI,19,56.46,11
1903.38,0,32,M,SP,18,95.17,3
1111.38,0,36,M,PA,25,55.57,3
1746.54,25,28,W,RS,21,62.33,6
1499.36,0,34,M,RJ,18,74.97,0
2866.89,25,41,W,SP,23,118.34,11
2151.68,0,44,M,CE,19,107.58,4
2235.03,0,37,M,SP,20,111.75,0
268.5,0,19,nan,SC,17,13.42,0
1585.54,0,29,nan,ES,17,79.28,2
2473.58,0,40,M,SP,18,123.68,3
2484.31,0,31,nan,PR,21,124.22,12
1455.55,0,28,M,PA,16,72.78,18
2262.21,0,31,nan,PR,25,113.11,7
2019.09,0,35,nan,SP,18,100.95,4
2583.1,25,29,M,MG,21,104.16,15
2420.62,0,30,M,PE,17,121.03,14
2106.04,0,30,W,SP,25,105.3,0
2543.75,0,30,O,RJ,18,127.19,14
3262.2,25,31,W,CE,21,138.11,19
1511.35,0,29,nan,CE,25,75.57,1
2490.41,25,25,O,MG,22,99.52,15
2321.79,0,28,M,SP,23,116.09,9
2886.6,0,35,M,DF,12,144.33,17
1723.9,25,25,W,SC,23,61.2,19
2999.64,25,35,M,MG,18,124.98,18
2018.57,0,30,M,AM,21,100.93,14
